file_name,audio_path,transcription,domain,voice,transcription_romanized,inference_time,mcd,f0_rmse,f0_correlation,duration_ratio
000681_ameha_aug1.wav,Dataset_4.0h/audio/000681_ameha_aug1.wav,የወንጀል ድርጊት ተሳታፊ የነበረ ሰው በምርመራ ወቅት እውነቱን በመናገር እና ሌሎች ተባባሪዎችን በመጠቆም ለፍትህ መሳካት አስተዋጽኦ ካደረገ አቃቤ ህግ ቅጣቱ እንዲቀልለት ወይም ክሱ እንዲቋረጥለት ለፍርድ ቤት ማመልከቻ ሊያቀርብ ይችላል ይህም አሰራር በተለይ በተደራጁ ወንጀሎች እና በሙስና መዝገቦች ላይ ውጤታማ መሆኑ የታወቀ ሲሆን ሆኖም ግን ግለሰቡ የሰጠው መረጃ ትክክለኛ መሆኑ በሌሎች ማስረጃዎች መረጋገጥ ያለበት እና በሀሰት ሰውን ለመጉዳት የታሰበ መሆን እንደሌለበት ጥብቅ ቁጥጥር ይደረጋል ።,Unknown,Unknown,yawanejale deregite tasaataafi yanabara sawe bameremaraa waqete ewenatune bamanaagare enaa leeloche tabaabaariwochene bamataqome lafetehe masaakaate asetawaatseo kaadaraga aqaabee hege qetaatu enediqalelate wayeme kesu enediqwaaratelate laferede beete maamalekachaa liyaaqarebe yechelaale yeheme asaraare batalaye batadaraaju wanejaloche enaa bamusenaa mazegaboche laaye weteetaamaa mahonu yataawaqa sihone honome gene gelasabu yasatawe marajaa tekekelanyaa mahonu baleeloche maaserajaawoche maragaagate yaalabate enaa bahasate sawene lamagudaate yataasaba mahone enedaleelabate tebeqe qutetere yedaragaale .,0.0028181076049804688,,,,
000510_mekdes_aug1.wav,Dataset_4.0h/audio/000510_mekdes_aug1.wav,የመሬት ይዞታን ለኢንቨስትመንት የሚረከብ ድርጅት በውሉ ላይ በተቀመጠው ጊዜ ውስጥ ግንባታ ካልጀመረ መሬቱ ተመላሽ የሚደረግ ሲሆን የከፈለው ቅድመ ክፍያም ሊወረስ ይችላል ።,Unknown,Unknown,yamareete yezotaane lainevasetemanete yamirakabe derejete bawelu laaye bataqamatawe gizee wesete genebaataa kaalejamara mareetu tamalaashe yamidarage sihone yakafalawe qedema kefeyaame liwarase yechelaale .,0.0009572505950927734,,,,
000058_mekdes.wav,Dataset_4.0h/audio/000058_mekdes.wav,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ ስድሳ አምስት አስር አንድ እንደሚደነግገው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሚሰጠውን የታክስ ማሳወቂያ ደብዳቤ አላግባብ ነው ብሎ ካመነ በሰላሳ ቀናት ውስጥ በጽሁፍ ቅሬታውን የማቅረብ መብት ያለው ሲሆን ባለስልጣኑም ለቅሬታው ምላሽ የመስጠት ግዴታ እንዳለበት ይታወቃል ።,Unknown,Unknown,yataakese asetadaadare awaaje qutere zatanye mato sabaa amesete aneqatse sedesaa amesete asere anede enedamidanagegawe maanenyaaweme gebere kafaaye yataakese baalaseletaanu yamisatawene yataakese maasaawaqiyaa dabedaabee alaagebaabe nawe belo kaamana basalaasaa qanaate wesete batsehufe qereetaawene yamaaqerabe mabete yaalawe sihone baalaseletaanume laqereetaawe melaashe yamasetate gedeetaa enedaalabate yetaawaqaale .,0.0018360614776611328,,,,
000474_ameha_aug1.wav,Dataset_4.0h/audio/000474_ameha_aug1.wav,የውል መሰረዝ በፍርድ ቤት ትእዛዝ በህጉ አንቀጽ አራት መቶ አርባ ሶስት መሰረት ይፈጸማል።,Unknown,Unknown,yawele masaraze baferede beete teezaaze bahegu aneqatse araate mato arebaa sosete masarate yefatsamaale.,0.0007860660552978516,,,,
000560_ameha.wav,Dataset_4.0h/audio/000560_ameha.wav,የመሬት ይዞታ መብት የሚገኘው በመንግስት ከተሰጠ የመሬት ካርታ ወይም የይዞታ ሰነድ ሲሆን ይህ ሰነድ የመሬቱን ወሰን እና የባለቤቱን መብቶች በግልጽ ያስቀምጣል።,Unknown,Unknown,yamareete yezotaa mabete yamiganyawe bamanegesete katasata yamareete kaaretaa wayeme yayezotaa sanade sihone yehe sanade yamareetune wasane enaa yabaalabeetune mabetoche bageletse yaaseqametaale.,0.0009012222290039062,,,,
000856_ameha.wav,Dataset_4.0h/audio/000856_ameha.wav,የገንዘብ ፖሊሲ መሳሪያዎች የሚከተሉትን ያካትታሉ አንደኛ የወለድ ምጣኔ ቁጥጥር ሁለተኛ የገንዘብ አቅርቦት ቁጥጥር ሶስተኛ የባንኮች ክምችት ምጣኔ ማስተካከያ እና አራተኛ የውጭ ምንዛሪ ቁጥጥር ናቸው።,Unknown,Unknown,yaganezabe polisi masaariyaawoche yamikatalutene yaakaatetaalu anedanyaa yawalade metaanee qutetere hulatanyaa yaganezabe aqerebote qutetere sosetanyaa yabaanekoche kemechete metaanee maasetakaakayaa enaa araatanyaa yaweche menezaari qutetere naachawe.,0.0011067390441894531,,,,
000747_mekdes_aug1.wav,Dataset_4.0h/audio/000747_mekdes_aug1.wav,የምስክርነት ጥበቃ ማለት በፍርድ ቤት ምስክርነት የሚሰጡ ሰዎች ከማንኛውም የበቀል እርምጃ ወይም ማስፈራሪያ እንዲጠበቁ የሚደረግ የመንግስት ድጋፍ ነው።,Unknown,Unknown,yamesekerenate tebaqaa maalate baferede beete mesekerenate yamisatu sawoche kamaanenyaaweme yabaqale eremejaa wayeme maasefaraariyaa eneditabaqu yamidarage yamanegesete degaafe nawe.,0.0008070468902587891,,,,
000252_mekdes.wav,Dataset_4.0h/audio/000252_mekdes.wav,ሰራተኛው ለአሰሪው በሰጠው አገልግሎት ምክንያት የሚከፈለው የትርፍ ሰአት ክፍያ የሚሰላው በመደበኛ የስራ ሰአት ከሚከፈለው ደመወዝ ላይ ተመስርቶ ሲሆን ይህም ክፍያ በሳምንት ከሃያ ሰአት መብለጥ እንደሌለበት እና በበአላት ቀናት የሚሰራ ስራ ደግሞ እጥፍ ክፍያ እንደሚኖረው ተመልክትዋል ።,Unknown,Unknown,saraatanyaawe laasariwe basatawe agalegelote mekeneyaate yamikafalawe yaterefe saate kefeyaa yamisalaawe bamadabanyaa yaseraa saate kamikafalawe damawaze laaye tamasereto sihone yeheme kefeyaa basaamenete kahaayaa saate mabelate enedaleelabate enaa babaalaate qanaate yamisaraa seraa dagemo etefe kefeyaa enedaminorawe tamaleketewaale .,0.0014069080352783203,,,,
000021_mekdes_aug1.wav,Dataset_4.0h/audio/000021_mekdes_aug1.wav,ሁለት መቶ ሰባ ስምንት። የዜጎች የንብረት ባለቤትነት መብት በህገ መንግስቱ የተጠበቀ ሲሆን በህግ ሊወሰድ የሚችለው ለህዝብ ጥቅም እና በቂ ካሳ ከተከፈለ በኋላ ብቻ ነው።,Unknown,Unknown,hulate mato sabaa semenete. yazeegoche yaneberate baalabeetenate mabete bahega manegesetu yatatabaqa sihone bahege liwasade yamichelawe lahezebe teqeme enaa baqi kaasaa katakafala baxwaalaa bechaa nawe.,0.0008690357208251953,,,,
000313_mekdes_aug1.wav,Dataset_4.0h/audio/000313_mekdes_aug1.wav,የሽያጭ ክፍያ ማለት በሽያጭ ውል መሰረት የሚከፈለው አጠቃላይ ገንዘብ ማለት ነው።,Unknown,Unknown,yasheyaache kefeyaa maalate basheyaache wele masarate yamikafalawe ataqaalaaye ganezabe maalate nawe.,0.0004889965057373047,,,,
000459_gtts.wav,Dataset_4.0h/audio/000459_gtts.wav,የባንክ ብድር ውል ስምምነት በሚፈረምበት ወቅት ተበዳሪው የመያዣ ንብረቱን በትክክል ካላስመዘገበ እና የብድር መክፈያ ጊዜው ካለፈ በኋላ ንብረቱን ለመሸጥ እንቅፋት ከፈጠረ ባንኩ በፍርድ ቤት በኩል ንብረቱን እንዲታገድ የመጠየቅ መብት አለው ።,Unknown,Unknown,yabaaneke bedere wele sememenate bamifaramebate waqete tabadaariwe yamayaazhaa neberatune batekekele kaalaasemazagaba enaa yabedere makefayaa gizeewe kaalafa baxwaalaa neberatune lamashate eneqefaate kafatara baaneku baferede beete bakule neberatune eneditaagade yamatayaqe mabete alawe .,0.0012748241424560547,,,,
000160_mekdes.wav,Dataset_4.0h/audio/000160_mekdes.wav,አንድ መቶ ዘጠና አራት። የፌዴራል መንግስት የውጭ ጉዳይ እና የብሄራዊ መከላከያ ስልጣን ያለው ሲሆን ክልሎች የራሳቸውን የውጭ ጉዳይ መምሪያ ማቋቋም አይችሉም።,Unknown,Unknown,anede mato zatanaa araate. yafeedeeraale manegesete yaweche gudaaye enaa yabeheeraawi makalaakayaa seletaane yaalawe sihone keleloche yaraasaachawene yaweche gudaaye mameriyaa maaqwaaqwaame ayechelume.,0.0011878013610839844,,,,
000276_mekdes.wav,Dataset_4.0h/audio/000276_mekdes.wav,የመድን ሰጪው ግዴታዎች ጉዳት ሲደርስ የካሳ ክፍያውን በውሉ መሰረት መክፈል እና ለተጠቃሚው ስለ ኢንሹራንስ ፖሊሲው ግልጽ መረጃ መስጠት ሲሆኑ እነዚህን ግዴታዎች ሳይወጣ ቢቀር ለሚደርሰው መዘግየት ወለድ እንዲከፍል ይገደዳል ።,Unknown,Unknown,yamadene sachiwe gedeetaawoche gudaate sidarese yakaasaa kefeyaawene bawelu masarate makefale enaa latataqaamiwe sela ineshuraanese polisiwe geletse marajaa masetate sihonu enazihene gedeetaawoche saayewataa biqare lamidaresawe mazageyate walade enedikafele yegadadaale .,0.0012805461883544922,,,,
000955_ameha.wav,Dataset_4.0h/audio/000955_ameha.wav,የአስተዳደር ውሳኔዎች ፍትሃዊነት በአዋጅ ቁጥር ዘጠኝ መቶ ሃያ ስምንት አንቀጽ ሰላሳ ስድስት መሰረት ሊገመገም ይችላል።,Unknown,Unknown,yaasetadaadare wesaaneewoche fetehaawinate baawaaje qutere zatanye mato haayaa semenete aneqatse salaasaa sedesete masarate ligamagame yechelaale.,0.0006740093231201172,,,,
000191_ameha_aug1.wav,Dataset_4.0h/audio/000191_ameha_aug1.wav,የጋራ ንብረት ክፍፍል የሚደረገው በትዳር ወቅት የተፈራው ሀብት በሁለቱም ስም የተመዘገበ ቢሆንም ባይሆንም እኩል እንዲካፈሉ በሚያዘው የቤተሰብ ህግ መሰረት ሲሆን ሆኖም ግን አንደኛው ወገን ንብረቱን ከጋብቻ በፊት ማግኘቱን ካስረዳ ያ ንብረት በክፍፍሉ ውስጥ አይካተትም ።,Unknown,Unknown,yagaaraa neberate kefefele yamidaragawe batedaare waqete yatafaraawe habete bahulatume seme yatamazagaba bihoneme baayehoneme ekule enedikaafalu bamiyaazawe yabeetasabe hege masarate sihone honome gene anedanyaawe wagane neberatune kagaabechaa bafite maagenyatune kaaseradaa yaa neberate bakefefelu wesete ayekaatateme .,0.0013518333435058594,,,,
000385_ameha.wav,Dataset_4.0h/audio/000385_ameha.wav,በቤተሰብ ህግ መሰረት የተሰጠ የልጆች የመጎብኘት መብት በህግ የተጠበቀ ሲሆን ማንኛውም ጥሰት የህግ እርምጃን ያስከትላል።,Unknown,Unknown,babeetasabe hege masarate yatasata yalejoche yamagobenyate mabete bahege yatatabaqa sihone maanenyaaweme tesate yahege eremejaane yaasekatelaale.,0.0006749629974365234,,,,
000805_ameha_aug1.wav,Dataset_4.0h/audio/000805_ameha_aug1.wav,የግንባታ ፍቃድ ለማግኘት አራት መሰረታዊ መስፈርቶች አሉ እነርሱም የባለቤትነት ማረጋገጫ የህንጻ እቅድ የአካባቢ ጥበቃ ፍቃድ እና የሶስት የግንባታ ምህንድስና ሰርተፊኬቶች ናቸው።,Unknown,Unknown,yagenebaataa feqaade lamaagenyate araate masarataawi masefaretoche alu enaresume yabaalabeetenate maaragaagachaa yahenetsaa eqede yaakaabaabi tebaqaa feqaade enaa yasosete yagenebaataa mehenedesenaa saretafikeetoche naachawe.,0.0009639263153076172,,,,
000413_ameha.wav,Dataset_4.0h/audio/000413_ameha.wav,የሰራተኛ ማህበር የስራ ሁኔታዎችን የሚመለከት ቅሬታ ካለው ቅሬታውን በአስር ቀናት ውስጥ ለአሰሪው የማቅረብ ግዴታ አለበት።,Unknown,Unknown,yasaraatanyaa maahebare yaseraa huneetaawochene yamimalakate qereetaa kaalawe qereetaawene baasere qanaate wesete laasariwe yamaaqerabe gedeetaa alabate.,0.0006837844848632812,,,,
000491_mekdes.wav,Dataset_4.0h/audio/000491_mekdes.wav,ማንኛውም የአስተዳደር አካል ተግባሩን ሲያከናውን ህግን የሚጥስ ወይም ስልጣኑን ያለአግባብ የሚጠቀም ከሆነ በህግ ተጠያቂ ይሆናል።,Unknown,Unknown,maanenyaaweme yaasetadaadare akaale tagebaarune siyaakanaawene hegene yamitese wayeme seletaanune yaalaagebaabe yamitaqame kahona bahege tatayaaqi yehonaale.,0.0007309913635253906,,,,
000343_mekdes.wav,Dataset_4.0h/audio/000343_mekdes.wav,አንድ የንግድ ድርጅት የትርፍ ግብር ስሌቱን በሚያዘጋጅበት ወቅት ለሰራተኞች የከፈለው የጉዞ እና የመስተንግዶ ወጪ ከገቢ ግብር ህጉ ጋር የሚጣጣም መሆን ያለበት ሲሆን ወጪው ከተቀመጠው ገደብ በላይ ከሆነ ባለስልጣኑ ወጪውን ውድቅ የማድረግ እና በዚያ መጠን ላይ ግብር የመጣል ስልጣን እንዳለው በገቢ ግብር መመሪያው ላይ ተገልጽዋል ።,Unknown,Unknown,anede yanegede derejete yaterefe gebere seleetune bamiyaazagaajebate waqete lasaraatanyoche yakafalawe yaguzo enaa yamasetanegedo wachi kagabi gebere hegu gaare yamitaataame mahone yaalabate sihone wachiwe kataqamatawe gadabe balaaye kahona baalaseletaanu wachiwene wedeqe yamaaderage enaa baziyaa matane laaye gebere yamataale seletaane enedaalawe bagabi gebere mamariyaawe laaye tagaletsewaale .,0.0016393661499023438,,,,
000769_ameha_aug1.wav,Dataset_4.0h/audio/000769_ameha_aug1.wav,የግብር ይግባኝ ኮሚሽን ስልጣን በታክስ ባለስልጣን የተወሰነውን የግብር መጠን ቅሬታ የቀረበበትን መርምሮ ውሳኔ መስጠት ሲሆን ከፋዩ ይግባኙን ከማቅረቡ በፊት መከፈል ያለበትን ግብር ግማሹን ማስያዝ እንዳለበት እና ውሳኔውም በሰላሳ ቀናት ውስጥ መ መሰጠት እንዳለበት ይታወቃል ።,Unknown,Unknown,yagebere yegebaanye komishene seletaane bataakese baalaseletaane yatawasanawene yagebere matane qereetaa yaqarababatene maremero wesaanee masetate sihone kafaayu yegebaanyune kamaaqerabu bafite makafale yaalabatene gebere gemaashune maaseyaaze enedaalabate enaa wesaaneeweme basalaasaa qanaate wesete ma masatate enedaalabate yetaawaqaale .,0.0014750957489013672,,,,
000308_mekdes.wav,Dataset_4.0h/audio/000308_mekdes.wav,የባንክ ፈቃድ ለማግኘት የሚከተሉት ቅድመ ሁኔታዎች መምዋላት አለባቸው አንደኛ የተከፈለ ካፒታል መጠን አምስት ቢሊዮን መድረሱ ሁለተኛ የአስተዳደር ቦርድ አባላት ብቃት ሶስተኛ የቴክኖሎጂ መሰረተ ልማት እና አራተኛ የአደጋ መከላከያ ስርአት መኖሩ ነው ።,Unknown,Unknown,yabaaneke faqaade lamaagenyate yamikatalute qedema huneetaawoche mamewaalaate alabaachawe anedanyaa yatakafala kaapitaale matane amesete biliyone maderasu hulatanyaa yaasetadaadare borede abaalaate beqaate sosetanyaa yateekenoloji masarata lemaate enaa araatanyaa yaadagaa makalaakayaa sereate manoru nawe .,0.001275777816772461,,,,
000661_mekdes.wav,Dataset_4.0h/audio/000661_mekdes.wav,በዚህ የትራንስፖርት ደህንነት ስምምነት መሰረት አባል ሀገራቱ በመንገድ እና በባቡር ትራንስፖርት ላይ የሚከሰቱ አደጋዎችን ለመቀነስ የደህንነት መስፈርቶችን ወጥ ለማድረግ እና መረጃ ለመለዋወጥ የተስማሙ ሲሆን ይህም ደህንነቱ የተጠበቀ የትራንስፖርት አገልግሎት እንዲኖር ይረዳል ።,Unknown,Unknown,bazihe yateraaneseporete dahenenate sememenate masarate abaale hagaraatu bamanegade enaa babaabure teraaneseporete laaye yamikasatu adagaawochene lamaqanase yadahenenate masefaretochene wate lamaaderage enaa marajaa lamalawaawate yatasemaamu sihone yeheme dahenenatu yatatabaqa yateraaneseporete agalegelote enedinore yeradaale .,0.0013692378997802734,,,,
000130_ameha.wav,Dataset_4.0h/audio/000130_ameha.wav,አንድ የህግ ድንጋጌ ግልጽ ካልሆነ እና በተለያዩ መንገዶች ሊተረጎም የሚችል ከሆነ ፍርድ ቤቱ ትርጓሜውን የመስጠት ስልጣን አለው።,Unknown,Unknown,anede yahege denegaagee geletse kaalehona enaa batalayaayu manegadoche litaragome yamichele kahona ferede beetu teregwaameewene yamasetate seletaane alawe.,0.0007002353668212891,,,,
000663_ameha.wav,Dataset_4.0h/audio/000663_ameha.wav,አንድ ዳኛ በጉዳዩ ላይ ተገቢውን ትኩረት ካልሰጠ እና ያለ አግባብ ውሳኔ ከሰጠ የዳኝነት ስህተት ሊሆን ይችላል።,Unknown,Unknown,anede daanyaa bagudaayu laaye tagabiwene tekurate kaalesata enaa yaala agebaabe wesaanee kasata yadaanyenate sehetate lihone yechelaale.,0.0006189346313476562,,,,
000871_ameha_aug1.wav,Dataset_4.0h/audio/000871_ameha_aug1.wav,የህዝብ አገልግሎት አቅርቦት ግልጽነት እና ፍትሃዊነት የጎደለው ከሆነ ቅሬታ አቅራቢዎች ወደ አስተዳደር ፍርድ ቤቶች በመሄድ መፍትሄ ማግኘት ይችላሉ።,Unknown,Unknown,yahezebe agalegelote aqerebote geletsenate enaa fetehaawinate yagodalawe kahona qereetaa aqeraabiwoche wada asetadaadare ferede beetoche bamaheede mafetehee maagenyate yechelaalu.,0.0007860660552978516,,,,
000087_mekdes.wav,Dataset_4.0h/audio/000087_mekdes.wav,ይህ የወንጀል ፍትህ አስተዳደር ስርአት በህገመንግስቱ እና በሌሎች አግባብነት ባላቸው ህጎች መሰረት የሚመራ ነው።,Unknown,Unknown,yehe yawanejale fetehe asetadaadare sereate bahegamanegesetu enaa baleeloche agebaabenate baalaachawe hegoche masarate yamimaraa nawe.,0.0006289482116699219,,,,
000330_mekdes.wav,Dataset_4.0h/audio/000330_mekdes.wav,የወንጀል ፍትህ ስርአት እያንዳንዱን ተከሳሽ ንጹህ የማስመሰል ግዴታ ባይኖርበትም የመከላከያ መብቱን ግን ማክበር አለበት።,Unknown,Unknown,yawanejale fetehe sereate eyaanedaanedune takasaashe netsuhe yamaasemasale gedeetaa baayenorebateme yamakalaakayaa mabetune gene maakebare alabate.,0.00067901611328125,,,,
000466_gtts.wav,Dataset_4.0h/audio/000466_gtts.wav,የትራንስፖርት ባለስልጣን የሚሰጣቸው አገልግሎቶች የሚከተሉትን ያጠቃልላሉ አንደኛ የተሽከርካሪ ምዝገባ ሁለተኛ የመንጃ ፍቃድ አሰጣጥ ሶስተኛ የህዝብ ትራንስፖርት ፍቃድ እና አራተኛ የመንገድ ደህንነት ቁጥጥር።,Unknown,Unknown,yateraaneseporete baalaseletaane yamisataachawe agalegelotoche yamikatalutene yaataqaalelaalu anedanyaa yatashekarekaari mezegabaa hulatanyaa yamanejaa feqaade asataate sosetanyaa yahezebe teraaneseporete feqaade enaa araatanyaa yamanegade dahenenate qutetere.,0.0011067390441894531,,,,
000121_ameha_aug1.wav,Dataset_4.0h/audio/000121_ameha_aug1.wav,የይግባኝ አቤቱታ ከቀረበ በኋላ የፍርድ ቤቱ መዝገብ ቤት ይግባኙን ይመረምራል እና ህጋዊ መስፈርቶችን ማምዋላቱን ያረጋግጣል።,Unknown,Unknown,yayegebaanye abeetutaa kaqaraba baxwaalaa yaferede beetu mazegabe beete yegebaanyune yemarameraale enaa hegaawi masefaretochene maamewaalaatune yaaragaagetaale.,0.0007081031799316406,,,,
000860_mekdes_aug1.wav,Dataset_4.0h/audio/000860_mekdes_aug1.wav,የይዞታ መብት ሽያጭ ውል በኖታሪ ፊት መፈረም ያለበት ሲሆን ሁለት ምስክሮችም መገኘት አለባቸው።,Unknown,Unknown,yayezotaa mabete sheyaache wele banotaari fite mafarame yaalabate sihone hulate mesekerocheme maganyate alabaachawe.,0.0005457401275634766,,,,
